"block","contrast","symbol","log2_normalized_ratio"
"68_3__batch1","day1_vs_control","VANGL2",-0.448020040242829
"68_3__batch1","day1_vs_control","SCD5",-0.983349381073232
"68_3__batch1","day1_vs_control","RBM5",-0.558578770640208
"68_3__batch1","day1_vs_control","HSPA5",0.295505992080823
"68_3__batch1","day1_vs_control","TAOK1",0.0364180038705015
"68_3__batch1","day1_vs_control","TCP1",0.213638221261046
"68_3__batch1","day1_vs_control","DDB1",0.459652134336732
"68_3__batch1","day1_vs_control","CELF4",-0.625484152185029
"68_3__batch1","day1_vs_control","HSDL1",0.149326922405788
"68_3__batch1","day1_vs_control","MRFAP1",0.340982069341633
"68_3__batch1","day1_vs_control","EIF5",0.367981028214313
"68_3__batch1","day1_vs_control","DUSP4",1.39290742223181
"68_3__batch1","day1_vs_control","DCAF7",0.0369847345840828
"68_3__batch1","day1_vs_control","HDAC2",0.0138166416015064
"68_3__batch1","day1_vs_control","CMIP",0.259500604647126
"68_3__batch1","day1_vs_control","PNMAL1",0.216439102107529
"68_3__batch1","day1_vs_control","H3F3B",0.562975552973127
"68_3__batch1","day1_vs_control","CDS2",-0.0780725810085716
"68_3__batch1","day1_vs_control","AFF4",-0.0549314981531026
"68_3__batch1","day1_vs_control","KIAA1549",-0.00541898506247307
"68_3__batch1","day1_vs_control","NGFRAP1",0.213843547092413
"68_3__batch1","day1_vs_control","EIF4EBP2",0.0853226291686244
"68_3__batch1","day1_vs_control","HMGB3",0.0872910342722655
"68_3__batch1","day1_vs_control","AKAP6",-0.251443067675988
"68_3__batch1","day1_vs_control","CLIP3",0.240347662180456
"68_3__batch1","day1_vs_control","TMED10",-0.208059307688899
"68_3__batch1","day1_vs_control","PRKAR2B",-0.185088066607783
"68_3__batch1","day1_vs_control","NLGN4X",-0.386527247892809
"68_3__batch1","day1_vs_control","NONO",0.251141289616113
"68_3__batch1","day1_vs_control","ARHGEF7",0.117197379099352
"68_3__batch1","day1_vs_control","GPRASP1",-0.327248434273562
"68_3__batch1","day1_vs_control","MAT2A",-0.146040375850152
"68_3__batch1","day1_vs_control","RPS24",-0.207524887719931
"68_3__batch1","day1_vs_control","SBK1",0.707800135287014
"68_3__batch1","day1_vs_control","SKP1",0.108373443245439
"68_3__batch1","day1_vs_control","RPL37",-0.13152199147426
"68_3__batch1","day1_vs_control","NKTR",-0.68450932575651
"68_3__batch1","day1_vs_control","C20orf112",0.207492145411246
"68_3__batch1","day1_vs_control","KIF3A",-0.0989541343400386
"68_3__batch1","day1_vs_control","LSAMP",-0.31086009127965
"68_3__batch1","day1_vs_control","PPP2R1A",1.13536756036202
"68_3__batch1","day1_vs_control","SNAP25",0.917265664945917
"68_3__batch1","day1_vs_control","PPP2CA",0.321917069592367
"68_3__batch1","day1_vs_control","DICER1",-0.240854992813608
"68_3__batch1","day1_vs_control","SRGAP3",0.0484940688267859
"68_3__batch1","day1_vs_control","ATP2C1",-0.469733682869627
"68_3__batch1","day1_vs_control","KMT2A",-0.185505566406315
"68_3__batch1","day1_vs_control","EIF4G3",-0.116922848997079
"68_3__batch1","day1_vs_control","SEC62",-0.306182079624469
"68_3__batch1","day1_vs_control","ZFAND5",0.0208892341391351
"68_3__batch1","day1_vs_control","DSTN",0.545995829100331
"68_3__batch1","day1_vs_control","CADPS",0.185143152175117
"68_3__batch1","day1_vs_control","GSK3B",0.120131129289241
"68_3__batch1","day1_vs_control","NRP2",-0.306398045072815
"68_3__batch1","day1_vs_control","NCS1",1.43523023535068
"68_3__batch1","day1_vs_control","AUTS2",0.0483806290057966
"68_3__batch1","day1_vs_control","CHL1",-0.837566137463483
"68_3__batch1","day1_vs_control","ADNP",0.290003429769245
"68_3__batch1","day1_vs_control","GABRA3",-0.0240886338287734
"68_3__batch1","day1_vs_control","MSL1",-0.0715081656241452
"68_3__batch1","day1_vs_control","SLC25A3",0.544862236048775
"68_3__batch1","day1_vs_control","CAMSAP1",0.37769367296355
"68_3__batch1","day1_vs_control","PLXNA1",0.111700118064872
"68_3__batch1","day1_vs_control","HNRNPC",0.284378434327003
"68_3__batch1","day1_vs_control","RAB2A",-0.0277382857796979
"68_3__batch1","day1_vs_control","WNK1",-0.111568925674128
"68_3__batch1","day1_vs_control","PPP3CB",0.0238252913943935
"68_3__batch1","day1_vs_control","ATP6AP1",0.317502399298515
"68_3__batch1","day1_vs_control","NACA",0.0116781333564937
"68_3__batch1","day1_vs_control","MYH10",0.302299234396521
"68_3__batch1","day1_vs_control","COPA",0.0689329706214306
"68_3__batch1","day1_vs_control","NLGN2",0.137621104298923
"68_3__batch1","day1_vs_control","TOMM20",-0.330727362241662
"68_3__batch1","day1_vs_control","KIFAP3",0.0153827817087802
"68_3__batch1","day1_vs_control","XPO1",0.14460338992275
"68_3__batch1","day1_vs_control","HSPA4",0.414934134959793
"68_3__batch1","day1_vs_control","ADD1",0.650517745091056
"68_3__batch1","day1_vs_control","GFPT1",-0.253709685346788
"68_3__batch1","day1_vs_control","NPTXR",0.419670910274082
"68_3__batch1","day1_vs_control","TM9SF2",-0.947741449844248
"68_3__batch1","day1_vs_control","KDM5B",-0.244839413270025
"68_3__batch1","day1_vs_control","ATXN10",0.240478902889938
"68_3__batch1","day1_vs_control","CORO1C",0.47848598625797
"68_3__batch1","day1_vs_control","ACACA",0.0889767615666059
"68_3__batch1","day1_vs_control","CDK16",0.750927240820525
"68_3__batch1","day1_vs_control","ASNS",-0.642734971190436
"68_3__batch1","day1_vs_control","SEMA6D",-0.271632620613827
"68_3__batch1","day1_vs_control","EWSR1",0.0125545090844508
"68_3__batch1","day1_vs_control","DBN1",0.872972749287523
"68_3__batch1","day1_vs_control","NMNAT2",0.207967739573279
"68_3__batch1","day1_vs_control","HMGN1",-0.466662176072456
"68_3__batch1","day1_vs_control","HNRNPH3",-0.114971243868384
"68_3__batch1","day1_vs_control","RPL6",0.0399240259648188
"68_3__batch1","day1_vs_control","RABEP1",0.470244098433557
"68_3__batch1","day1_vs_control","CLASP1",0.0475790507538409
"68_3__batch1","day1_vs_control","POGZ",-0.0896361908188865
"68_3__batch1","day1_vs_control","PTGES3",0.282420487778607
"68_3__batch1","day1_vs_control","USP34",-0.0449369479899069
"68_3__batch1","day1_vs_control","PABPC1",-0.00647213109770028
"68_3__batch1","day1_vs_control","SESTD1",-0.127165542708234
"68_3__batch1","day1_vs_control","MAP4K4",0.453778818408775
"68_3__batch1","day1_vs_control","PTPRA",-0.117468245835296
"68_3__batch1","day1_vs_control","ATAT1",0.405315099002209
"68_3__batch1","day1_vs_control","RBMX",-0.0481038891988828
"68_3__batch1","day1_vs_control","ARNT2",0.819587536489179
"68_3__batch1","day1_vs_control","SUGP2",-0.35583701827505
"68_3__batch1","day1_vs_control","IPO9",0.124711708866002
"68_3__batch1","day1_vs_control","CAMK2N1",0.339206086232689
"68_3__batch1","day1_vs_control","PBRM1",0.101671060336747
"68_3__batch1","day1_vs_control","PIK3R1",0.079595374182249
"68_3__batch1","day1_vs_control","UBQLN1",0.191655543360186
"68_3__batch1","day1_vs_control","TSPAN7",-0.259391615945626
"68_3__batch1","day1_vs_control","RBM25",-0.348521826106627
"68_3__batch1","day1_vs_control","EFNB3",0.27959189073003
"68_3__batch1","day1_vs_control","NECAP1",0.144868588890255
"68_3__batch1","day1_vs_control","KHDRBS1",0.395167196738575
"68_3__batch1","day1_vs_control","TMEM167A",-0.280110571332367
"68_3__batch1","day1_vs_control","FGF13",0.248722740155401
"68_3__batch1","day1_vs_control","CELF2",0.332789568167518
"68_3__batch1","day1_vs_control","LPGAT1",-0.223431387092766
"68_3__batch1","day1_vs_control","SRSF5",-0.457808744501541
"68_3__batch1","day1_vs_control","ITFG1",-0.533077259424786
"68_3__batch1","day1_vs_control","TP53BP1",0.227711170329695
"68_3__batch1","day1_vs_control","BEX1",0.458448491466966
"68_3__batch1","day1_vs_control","FARP1",0.615724531514351
"68_3__batch1","day1_vs_control","PPP1CB",-0.121710921393724
"68_3__batch1","day1_vs_control","UBE2D3",0.00759165162546083
"68_3__batch1","day1_vs_control","RAB7A",0.428555251326758
"68_3__batch1","day1_vs_control","NRP1",-0.0925283028722443
"68_3__batch1","day1_vs_control","FYN",0.0924981647336214
"68_3__batch1","day1_vs_control","BRD2",0.20781725529881
"68_3__batch1","day1_vs_control","HSPA13",-0.644418801933494
"68_3__batch1","day1_vs_control","CAMSAP2",0.0746800409375012
"68_3__batch1","day1_vs_control","NELL2",-0.183325315436337
"68_3__batch1","day1_vs_control","WSB2",0.779756973779536
"68_3__batch1","day1_vs_control","GANAB",-0.0246370229167301
"68_3__batch1","day1_vs_control","NAP1L1",-0.231118857435701
"68_3__batch1","day1_vs_control","CLCN3",-0.380066129514374
"68_3__batch1","day1_vs_control","GNB2L1",0.20236983332558
"68_3__batch1","day1_vs_control","RAB1A",-0.177736382166316
"68_3__batch1","day1_vs_control","RPS11",0.368385428603309
"68_3__batch1","day1_vs_control","AKAP11",-0.0742322146696761
"68_3__batch1","day1_vs_control","MGAT5",-0.0207012726132234
"68_3__batch1","day1_vs_control","TUB",-0.312169404165163
"68_3__batch1","day1_vs_control","SCN9A",-0.645027331220547
"68_3__batch1","day1_vs_control","RPL3",0.148710943636528
"68_3__batch1","day1_vs_control","CCT6A",0.261639418258598
"68_3__batch1","day1_vs_control","RALGPS1",-0.0197902179895664
"68_3__batch1","day1_vs_control","ASTN1",-0.366505108606431
"68_3__batch1","day1_vs_control","FAT3",-0.430922608095091
"68_3__batch1","day1_vs_control","ARGLU1",-1.05253539788485
"68_3__batch1","day1_vs_control","TLE4",0.129868822877441
"68_3__batch1","day1_vs_control","PODXL2",0.586822209563332
"68_3__batch1","day1_vs_control","RPN1",0.273300482104856
"68_3__batch1","day1_vs_control","AGAP1",0.257751737235045
"68_3__batch1","day1_vs_control","TUSC3",-0.000495820846941442
"68_3__batch1","day1_vs_control","MAPK1",0.00932235325621988
"68_3__batch1","day1_vs_control","IGSF3",-0.735314284722021
"68_3__batch1","day1_vs_control","USP24",0.0499688154525302
"68_3__batch1","day1_vs_control","HMGB1",-0.0915725745016758
"68_3__batch1","day1_vs_control","HSPH1",0.298942026167804
"68_3__batch1","day1_vs_control","SEPT7",0.0522654402644864
"68_3__batch1","day1_vs_control","DNM1",0.428456885621854
"68_3__batch1","day1_vs_control","OPCML",-0.593000848433833
"68_3__batch1","day1_vs_control","MARS",-0.272552509829747
"68_3__batch1","day1_vs_control","RAC1",0.322688185127587
"68_3__batch1","day1_vs_control","GPR107",-0.6530186685305
"68_3__batch1","day1_vs_control","TBR1",0.203483116294452
"68_3__batch1","day1_vs_control","CPSF6",-0.918674655069616
"68_3__batch1","day1_vs_control","STX7",0.0288796728177463
"68_3__batch1","day1_vs_control","ZC3H13",0.0650039156382949
"68_3__batch1","day1_vs_control","HSPA9",0.150084169934344
"68_3__batch1","day1_vs_control","DCTN1",0.753802028140859
"68_3__batch1","day1_vs_control","SYNE1",-0.0197412501488259
"68_3__batch1","day1_vs_control","TNR",-0.584078249029114
"68_3__batch1","day1_vs_control","CD46",-1.22924468161948
"68_3__batch1","day1_vs_control","SEC61A1",-0.282632118105242
"68_3__batch1","day1_vs_control","ILF2",0.257333646277353
"68_3__batch1","day1_vs_control","NUCKS1",0.0619186089996173
"68_3__batch1","day1_vs_control","GPI",0.842367170678234
"68_3__batch1","day1_vs_control","ATN1",0.734833069334472
"68_3__batch1","day1_vs_control","RPL7A",0.509170019147895
"68_3__batch1","day1_vs_control","REV3L",-0.241888387840437
"68_3__batch1","day1_vs_control","GNPTAB",-0.0256299137214224
"68_3__batch1","day1_vs_control","GLS",-0.307543920296462
"68_3__batch1","day1_vs_control","SPOCK2",0.181727483904366
"68_3__batch1","day1_vs_control","PRRC2A",0.798999507900866
"68_3__batch1","day1_vs_control","SMG1",-0.129414225916625
"68_3__batch1","day1_vs_control","PNISR",-0.778743006422948
"68_3__batch1","day1_vs_control","TNPO2",0.405060802903844
"68_3__batch1","day1_vs_control","RPLP0",0.431408080490721
"68_3__batch1","day1_vs_control","HK1",0.767955501762341
"68_3__batch1","day1_vs_control","SNRNP200",0.497541806164502
"68_3__batch1","day1_vs_control","AP1G1",-0.0762585988909219
"68_3__batch1","day1_vs_control","PTP4A1",0.36405671196758
"68_3__batch1","day1_vs_control","LRP1",0.340826175537261
"68_3__batch1","day1_vs_control","CD99L2",0.200841112297793
"68_3__batch1","day1_vs_control","INSIG1",-0.646697571392856
"68_3__batch1","day1_vs_control","TNKS",-0.375710161132981
"68_3__batch1","day1_vs_control","SLC1A4",-0.0570998656305459
"68_3__batch1","day1_vs_control","GARS",-0.267292685228213
"68_3__batch1","day1_vs_control","ERC1",0.751209658416172
"68_3__batch1","day1_vs_control","ONECUT2",0.282971000920705
"68_3__batch1","day1_vs_control","SH3GLB1",0.12514509330564
"68_3__batch1","day1_vs_control","CALR",1.50611317248408
"68_3__batch1","day1_vs_control","BCLAF1",0.130001676380687
"68_3__batch1","day1_vs_control","PSIP1",-0.5252063311159
"68_3__batch1","day1_vs_control","ACTR2",0.226199443598368
"68_3__batch1","day1_vs_control","VCP",0.449860796844748
"68_3__batch1","day1_vs_control","ATP1A1",-0.431722789775989
"68_3__batch1","day1_vs_control","EPRS",0.0266301632292247
"68_3__batch1","day1_vs_control","KLF7",0.174406011375284
"68_3__batch1","day1_vs_control","ATRN",-0.129755460904624
"68_3__batch1","day1_vs_control","ATF4",-0.359976933923425
"68_3__batch1","day1_vs_control","ASXL1",-0.0568042234496637
"68_3__batch1","day1_vs_control","CTNND1",-0.263266199666871
"68_3__batch1","day1_vs_control","UBAP2L",0.50326197058558
"68_3__batch1","day1_vs_control","NPEPPS",-0.310984576455802
"68_3__batch1","day1_vs_control","CS",0.31404913789792
"68_3__batch1","day1_vs_control","ATAD1",-0.266267723258734
"68_3__batch1","day1_vs_control","FEM1B",0.138357085542061
"68_3__batch1","day1_vs_control","HNRNPA0",0.162303352381791
"68_3__batch1","day1_vs_control","TARBP1",-0.723825538135848
"68_3__batch1","day1_vs_control","HECTD1",0.0882543127414213
"68_3__batch1","day1_vs_control","PTPRT",0.0975099605062706
"68_3__batch1","day1_vs_control","CHD2",-0.204067862575577
"68_3__batch1","day1_vs_control","KDM1A",-0.0347791983475947
"68_3__batch1","day1_vs_control","DNM1L",-0.0866454968106858
"68_3__batch1","day1_vs_control","PITPNA",0.839385751803178
"68_3__batch1","day1_vs_control","EIF4G1",0.613512400545034
"68_3__batch1","day1_vs_control","ARL6IP5",-0.481183836632923
"68_3__batch1","day1_vs_control","LPHN3",0.322829081405137
"68_3__batch1","day1_vs_control","EIF3L",-0.034803606365859
"68_3__batch1","day1_vs_control","RAN",0.499240283347596
"68_3__batch1","day1_vs_control","PGK1",0.72438976615757
"68_3__batch1","day1_vs_control","ELAVL3",0.615465030191965
"68_3__batch1","day1_vs_control","CTNND2",0.646185659404711
"68_3__batch1","day1_vs_control","STRAP",0.361578261572147
"68_3__batch1","day1_vs_control","RBM6",-0.5471640006017
"68_3__batch1","day1_vs_control","CTNNA2",0.0659342800932787
"68_3__batch1","day1_vs_control","BPTF",0.0386324314816164
"68_3__batch1","day1_vs_control","ATP8A1",-0.739295157242321
"68_3__batch1","day1_vs_control","RBM39",-0.405155266178694
"68_3__batch1","day1_vs_control","BAG6",0.760140527675315
"68_3__batch1","day1_vs_control","NRXN3",-0.70098916440711
"68_3__batch1","day1_vs_control","U2SURP",0.0211476970913758
"68_3__batch1","day1_vs_control","FGD5-AS1",0.00203288490512676
"68_3__batch1","day1_vs_control","PDZD4",0.948680469137598
"68_3__batch1","day1_vs_control","KIAA1598",0.109681303721157
"68_3__batch1","day1_vs_control","RPS6",0.183724403630109
"68_3__batch1","day1_vs_control","HDLBP",0.6347821707765
"68_3__batch1","day1_vs_control","ELAVL4",-0.0218328642603538
"68_3__batch1","day1_vs_control","ZNF638",-0.400075632594739
"68_3__batch1","day1_vs_control","SETD5",-0.547347486801097
"68_3__batch1","day1_vs_control","SLC6A1",-0.801993374393293
"68_3__batch1","day1_vs_control","RPN2",0.2024947576471
"68_3__batch1","day1_vs_control","RNF130",-0.144753761611996
"68_3__batch1","day1_vs_control","PI4KA",0.535469848177772
"68_3__batch1","day1_vs_control","DMXL2",-0.0657384140465691
"68_3__batch1","day1_vs_control","FRRS1L",-0.412752017887252
"68_3__batch1","day1_vs_control","OCIAD1",-0.291393465218162
"68_3__batch1","day1_vs_control","NUDT21",-0.273848147496405
"68_3__batch1","day1_vs_control","CCNL2",-0.474476720263276
"68_3__batch1","day1_vs_control","PSMD2",0.621699982977615
"68_3__batch1","day1_vs_control","ARHGEF9",-0.392084995072814
"68_3__batch1","day1_vs_control","PPIP5K2",-0.246174404194349
"68_3__batch1","day1_vs_control","HDGFRP3",0.00645949412751179
"68_3__batch1","day1_vs_control","SMARCC2",-0.0760923911268101
"68_3__batch1","day1_vs_control","DDR1",-0.0656740845910608
"68_3__batch1","day1_vs_control","R3HDM1",-0.0743680390129722
"68_3__batch1","day1_vs_control","ZMYND11",0.118961019292106
"68_3__batch1","day1_vs_control","RERE",0.0685780160198277
"68_3__batch1","day1_vs_control","PNMA1",0.708747887058729
"68_3__batch1","day1_vs_control","PCM1",0.17243444466555
"68_3__batch1","day1_vs_control","KIAA0895L",0.110747500180256
"68_3__batch1","day1_vs_control","TCEAL4",0.130126274866653
"68_3__batch1","day1_vs_control","DCTN4",0.050317085414342
"68_3__batch1","day1_vs_control","ABCC5",-0.959610702976907
"68_3__batch1","day1_vs_control","MAGI1",-0.325112624247966
"68_3__batch1","day1_vs_control","ADAM23",-0.131683126597505
"68_3__batch1","day1_vs_control","ITM2B",-0.555909047840723
"68_3__batch1","day1_vs_control","SCOC",-0.156128360818286
"68_3__batch1","day1_vs_control","BRWD1",-0.375435906127432
"68_3__batch1","day1_vs_control","ASAH1",-0.200501098647846
"68_3__batch1","day1_vs_control","KIAA1467",-0.518286559072015
"68_3__batch1","day1_vs_control","RIMKLB",-0.076735042395061
"68_3__batch1","day1_vs_control","AFF2",-0.177435134872875
"68_3__batch1","day1_vs_control","HP1BP3",0.208909648143488
"68_3__batch1","day1_vs_control","MAPK8",-0.121365000578363
"68_3__batch1","day1_vs_control","USP47",0.0146641120880826
"68_3__batch1","day1_vs_control","ARL10",0.0561467387091419
"68_3__batch1","day1_vs_control","ANKRD17",0.238211365973399
"68_3__batch1","day1_vs_control","FZD3",-0.531582220479496
"68_3__batch1","day1_vs_control","RPL32",0.194221872262057
"68_3__batch1","day1_vs_control","CCT7",0.905049746014525
"68_3__batch1","day1_vs_control","SMARCA4",0.703252488697617
"68_3__batch1","day1_vs_control","CCT2",0.612422661913909
"68_3__batch1","day1_vs_control","HPCAL4",0.108013441880969
"68_3__batch1","day1_vs_control","PTPN11",0.0552681123847023
"68_3__batch1","day1_vs_control","CYCS",0.856878626651406
"68_3__batch1","day1_vs_control","XKR4",-0.060179025368134
"68_3__batch1","day1_vs_control","GOLGB1",-0.556774899575577
"68_3__batch1","day1_vs_control","CADM3",-0.110649113554
"68_3__batch1","day1_vs_control","DDX39B",-0.363777479874074
"68_3__batch1","day1_vs_control","LRPPRC",0.0703564654758253
"68_3__batch1","day1_vs_control","ARF3",0.355393662894885
"68_3__batch1","day1_vs_control","USP7",0.00444884011599278
"68_3__batch1","day1_vs_control","VDAC3",0.00495448627226125
"68_3__batch1","day1_vs_control","PTPRN",1.22395749777388
"68_3__batch1","day1_vs_control","TRIP12",0.163777965320721
"68_3__batch1","day1_vs_control","BEX4",-0.367422833070716
"68_3__batch1","day1_vs_control","AP1S2",0.102064365689449
"68_3__batch1","day1_vs_control","MAP1LC3B",-0.524120705534598
"68_3__batch1","day1_vs_control","ENO1",1.34517091827016
"68_3__batch1","day1_vs_control","DTX4",0.444244248251955
"68_3__batch1","day1_vs_control","CLSTN2",0.0865800212743899
"68_3__batch1","day1_vs_control","SC5D",-0.497292699918571
"68_3__batch1","day1_vs_control","GDI2",0.0782027026028285
"68_3__batch1","day1_vs_control","SEL1L",-0.540000132302765
"68_3__batch1","day1_vs_control","NRD1",0.360342298306234
"68_3__batch1","day1_vs_control","HNRNPD",-0.155171203011809
"68_3__batch1","day1_vs_control","SLC25A36",-0.686873663722912
"68_3__batch1","day1_vs_control","STOX2",0.0283725456919992
"68_3__batch1","day1_vs_control","MYT1L",-0.129400729325273
"68_3__batch1","day1_vs_control","ACIN1",0.363688373272725
