"symbol","statistic"
"PRR12",2.63024618375348
"RP11-509E16.1",2.62929110864708
"SF3A1",2.62811040239324
"DPP3",2.62601739087604
"TSPAN17",2.62458595226697
"SPNS2",2.62366196725233
"GRAMD1A",2.6215526441868
"UPF1",2.62113319497129
"CTD-2007H13.3",2.62098589669248
"KPTN",2.62076884485775
"FAM207A",2.62063176899031
"WSB2",2.62039003253486
"MRPS2",2.61950517715486
"CHMP2A",2.61907964617413
"STX1A",2.6190394896835
"CNTN2",2.61803713446436
"KIF26B",2.61726059772396
"SERP2",2.61719761708091
"PPP1R37",2.61611602564051
"POMZP3",2.6142512603862
"GPR162",2.61184218141812
"PSEN2",2.6106794705801
"PFKFB4",2.61052276631172
"TUBB4A",2.61047441938882
"SNTA1",2.60980558740932
"CCDC167",2.6089790068672
"COMMD9",2.60764194570458
"CIZ1",2.60762686204009
"OR7E14P",2.60694340397487
"VGF",2.60593314400551
"PRPF19",2.60578502783146
"GUK1",2.6057490084561
"ZNF319",2.60483889296577
"IDH3G",2.60382680070564
"SDHAF2",2.60308385250983
"C15orf59",2.6009116652827
"LRRC20",2.59996780539007
"C9orf169",2.59797528730515
"DPYSL4",2.59766470785402
"MED24",2.59704401342444
"RUSC2",2.59693322532849
"RBM15B",2.5962460894836
"TAGLN3",2.59623945659912
"HAGH",2.59314524798283
"MRPL24",2.59244460854809
"CAMK2N2",2.59200720316225
"PPM1G",2.59156299337766
"PIAS4",2.58845618965673
"APLN",2.58587076881802
"C9orf142",2.5857744819283
"CORO7",2.58518057719406
"STOML1",2.58459204267596
"ISPD",2.58406106513472
"RNMTL1",2.58353060210234
"DGKZ",2.58345517670372
"PCDH1",2.58344948802186
"C2orf81",2.58292513438319
"RAB35",2.58275629873916
"GNA12",2.58249805775439
"LETM1",2.58210520165298
"MRPL40",2.58146706640903
"PRRC2A",2.58076644682365
"RPS5",2.58054383645884
"GLT1D1",2.57897873958504
"TWF2",2.57806022176061
"FOXO6",2.57764081668764
"STRN4",2.57724436989457
"USP19",2.57632272129158
"PACS2",2.57238012183238
"DTD1",2.5711771805132
"MARK4",2.5701346827459
"TP53INP2",2.56959148099605
"USP22",2.56930347134197
"KCNJ12",2.56887620631587
"CA5BP1",2.56794477037643
"PNMA1",2.56773133650258
"HMHA1",2.56352327424638
"PAK6",2.56278202557488
"NPM3",2.56092235676248
"PSD",2.56014611007653
"ARHGAP33",2.55789273552241
"DAB2IP",2.55754170524809
"HCFC1",2.55708641792994
"FHL3",2.55602953988125
"BCKDK",2.5556265525378
"CTD-2192J16.15",2.55430287511787
"FTL",2.55407286358623
"TPRN",2.55356760028613
"C21orf33",2.55301129989576
"ZNF48",2.55285126091925
"HS6ST1",2.55257322597233
"ALKBH4",2.55243454807565
"LINGO1",2.55237609077737
"FNDC9",2.55099213175879
"IGDCC3",2.55066569060723
"NDUFA3",2.54977861127032
"NLRP1",2.5494191110252
"DDX39A",2.54746975182404
"CITED4",2.54645528556315
"TCEA2",2.54612345406608
"ALK",2.54609126370808
"HCRTR1",2.54563326743555
"RP11-51F16.9",2.54487586074055
"BRSK1",2.54329388183033
"SLC25A39",2.54116278763492
"TMEM240",2.54025180416826
"IGSF21",2.53897606235799
"GRINA",2.53847276645382
"ZNF853",2.53825039539323
"ABCA3",2.53784412446862
"CHID1",2.53737259366861
"GDPGP1",2.53683615935246
"WWP2",2.53594887867312
"EEFSEC",2.53471163427818
"MAPRE3",2.53423344801586
"PMF1",2.53307907142232
"SCRT1",2.53270291211815
"CBX6",2.53261838823624
"GAP43",2.53206763877835
"DAGLA",2.53148214422434
"CCDC107",2.53139952120539
"RPL19",2.53017284227192
"METRN",2.52949687995299
"RP3-402G11.26",2.52867127657437
"AC010536.1",2.52805795999663
"CTC-503J8.6",2.52805618937869
"EIF3C",2.52664164737882
"ABCF2",2.5266039724598
"STIP1",2.52659485038581
"CLPP",2.52586296810907
"ZNF282",2.5245422127289
"PGAM1",2.52416033902615
"MRPL12",2.52401078479777
"WIZ",2.52166545471044
"POLRMT",2.52146846978649
"RAB33A",2.52030144486812
"RGS14",2.52022374465644
"SPRYD4",2.51888206481376
"SYN1",2.51813740659976
"CDC37",2.51711969962155
"FAM127A",2.51627366327527
"SF3A2",2.51582789677646
"IPO13",2.51509307021331
"PLEKHJ1",2.51346932715448
"DUSP2",2.51178692411067
"NGRN",2.51128888002126
"PSKH1",2.51091689416932
"UQCC2",2.50991073310768
"GCAT",2.50972472048873
"LINC00087",2.50953465391011
"PLEKHO1",2.50919829705305
"CYTH2",2.50715465901248
"MEF2BNB",2.50482227531082
"LAMB3",2.50422181747371
"ANAPC15",2.50407043962605
"HDGFRP2",2.50080462764267
"UBL4A",2.49981753274543
"CCAR2",2.49970605888674
"FAM109A",2.49832673847483
"LRRC73",2.49647853206845
"CCT3",2.49646540586708
"FAM155B",2.49618959684045
"IFITM10",2.49586775089501
"NFKBIB",2.49432249019447
"LMAN2",2.49340070015844
"DDA1",2.49032271282666
"UCK1",2.48715909730585
"UBL7",2.48564676887135
"C12orf68",2.48504061589386
"ENO2",2.48135932670747
"PFAS",2.48075957008834
"ZNF574",2.47806075268558
"GDAP1L1",2.47796495302433
"FOXP4",2.47775126005036
"TMEM147",2.47774299811424
"RPS19BP1",2.47548845184847
"CSNK1D",2.47544406965362
"PHC2",2.47424663811642
"TMCC2",2.47418983436476
"C19orf70",2.4730457788956
"RFTN1",2.47284824828931
"ATP1A3",2.47219155700972
"CITED1",2.47209846626406
"PARK7",2.47166426580666
"HPCA",2.47140336948149
"UCP2",2.47029883634363
"PLEKHM2",2.47016984044548
"HIST1H4H",2.47011447445455
"MAD2L1BP",2.46969641578607
"RP11-543B16.2",2.46753938973843
"ADPRHL2",2.46728220229532
"BRF1",2.4671178638133
"SNRPD2",2.46687566951922
"NOP9",2.46670198112936
"DHPS",2.46660050308901
