"gene_id","symbol","mean_normalized_count","selected"
"ENSG00000151320.6","AKAP6",9838.9018244004,TRUE
"ENSG00000105270.10","CLIP3",9833.58825232727,TRUE
"ENSG00000170348.4","TMED10",9820.98087388508,TRUE
"ENSG00000005249.8","PRKAR2B",9806.50503193156,TRUE
"ENSG00000146938.10","NLGN4X",9787.88069553652,TRUE
"ENSG00000147140.11","NONO",9781.16969850608,TRUE
"ENSG00000102606.13","ARHGEF7",9775.10631684636,TRUE
"ENSG00000198932.8","GPRASP1",9757.09280591347,TRUE
"ENSG00000168906.8","MAT2A",9752.53786057081,TRUE
"ENSG00000138326.14","RPS24",9747.61711938742,TRUE
"ENSG00000188322.4","SBK1",9700.73251316788,TRUE
"ENSG00000113558.14","SKP1",9654.58407322398,TRUE
"ENSG00000145592.9","RPL37",9641.95656245697,TRUE
"ENSG00000114857.13","NKTR",9612.34929196109,TRUE
"ENSG00000197183.8","C20orf112",9603.48159177,TRUE
"ENSG00000131437.11","KIF3A",9601.43791121395,TRUE
"ENSG00000185565.7","LSAMP",9574.43630737215,TRUE
"ENSG00000105568.13","PPP2R1A",9571.1256081427,TRUE
"ENSG00000132639.8","SNAP25",9570.9575319404,TRUE
"ENSG00000113575.5","PPP2CA",9563.39929286773,TRUE
"ENSG00000100697.10","DICER1",9524.79777235495,TRUE
"ENSG00000196220.11","SRGAP3",9517.75532290867,TRUE
"ENSG00000017260.15","ATP2C1",9493.92116946194,TRUE
"ENSG00000118058.16","KMT2A",9491.38682137741,TRUE
"ENSG00000075151.15","EIF4G3",9447.50851630436,TRUE
"ENSG00000008952.12","SEC62",9442.3817188022,TRUE
"ENSG00000107372.8","ZFAND5",9436.58679910747,TRUE
"ENSG00000125868.11","DSTN",9431.32006693856,TRUE
"ENSG00000163618.13","CADPS",9385.45909665958,TRUE
"ENSG00000082701.10","GSK3B",9382.16133324987,TRUE
"ENSG00000118257.12","NRP2",9372.17738534296,TRUE
"ENSG00000107130.6","NCS1",9343.93651583177,TRUE
"ENSG00000158321.11","AUTS2",9341.0537447463,TRUE
"ENSG00000134121.5","CHL1",9338.18651441392,TRUE
"ENSG00000101126.11","ADNP",9326.25841108379,TRUE
"ENSG00000011677.8","GABRA3",9306.08635734467,TRUE
"ENSG00000188895.7","MSL1",9287.75053815914,TRUE
"ENSG00000075415.8","SLC25A3",9262.77412763835,TRUE
"ENSG00000130559.14","CAMSAP1",9262.03577305979,TRUE
"ENSG00000114554.7","PLXNA1",9256.30692745136,TRUE
"ENSG00000092199.13","HNRNPC",9255.1858094922,TRUE
"ENSG00000104388.10","RAB2A",9254.46829862107,TRUE
"ENSG00000060237.12","WNK1",9221.75556908085,TRUE
"ENSG00000107758.11","PPP3CB",9204.58270185555,TRUE
"ENSG00000071553.12","ATP6AP1",9193.66571503303,TRUE
"ENSG00000196531.6","NACA",9191.36845799449,TRUE
"ENSG00000133026.8","MYH10",9135.45948078264,TRUE
"ENSG00000122218.10","COPA",9135.15723574588,TRUE
"ENSG00000169992.5","NLGN2",9130.25739936323,TRUE
"ENSG00000173726.6","TOMM20",9123.91884958957,TRUE
"ENSG00000075945.8","KIFAP3",9120.60415359651,TRUE
"ENSG00000082898.12","XPO1",9105.13429976425,TRUE
"ENSG00000170606.9","HSPA4",9099.12363005775,TRUE
"ENSG00000087274.12","ADD1",9095.76930083906,TRUE
"ENSG00000198380.8","GFPT1",9092.95904751,TRUE
"ENSG00000221890.2","NPTXR",9082.95959212418,TRUE
"ENSG00000125304.8","TM9SF2",9078.2413362896,TRUE
"ENSG00000117139.12","KDM5B",9075.09812558293,TRUE
"ENSG00000130638.11","ATXN10",9061.40041024456,TRUE
"ENSG00000110880.6","CORO1C",9048.91470881668,TRUE
"ENSG00000132142.15","ACACA",9039.73017482755,TRUE
"ENSG00000102225.11","CDK16",9037.94215290401,TRUE
"ENSG00000070669.12","ASNS",9024.30360201731,TRUE
"ENSG00000137872.11","SEMA6D",8973.91848307924,TRUE
"ENSG00000182944.13","EWSR1",8968.12082217547,TRUE
"ENSG00000113758.9","DBN1",8961.10045564241,TRUE
"ENSG00000157064.6","NMNAT2",8958.03357382931,TRUE
"ENSG00000205581.6","HMGN1",8929.13914812274,TRUE
"ENSG00000096746.13","HNRNPH3",8923.1702824294,TRUE
"ENSG00000089009.11","RPL6",8921.26075194545,TRUE
"ENSG00000029725.12","RABEP1",8912.60123812371,TRUE
"ENSG00000074054.13","CLASP1",8892.55798623269,TRUE
"ENSG00000143442.17","POGZ",8884.23426927554,TRUE
"ENSG00000110958.11","PTGES3",8877.86733902623,TRUE
"ENSG00000115464.10","USP34",8865.05413314994,TRUE
"ENSG00000070756.9","PABPC1",8833.52637623625,TRUE
"ENSG00000187231.9","SESTD1",8823.60207624927,TRUE
"ENSG00000071054.11","MAP4K4",8822.60880586362,TRUE
"ENSG00000132670.16","PTPRA",8804.24794295084,TRUE
"ENSG00000137343.13","ATAT1",8792.90850923024,TRUE
"ENSG00000147274.10","RBMX",8785.15510643431,TRUE
"ENSG00000172379.14","ARNT2",8784.4039378671,TRUE
"ENSG00000064607.12","SUGP2",8767.41282490533,TRUE
"ENSG00000198700.5","IPO9",8703.49053520351,TRUE
"ENSG00000162545.5","CAMK2N1",8702.73512677815,TRUE
"ENSG00000163939.14","PBRM1",8698.21247245782,TRUE
"ENSG00000145675.10","PIK3R1",8693.37421544413,TRUE
"ENSG00000135018.9","UBQLN1",8691.64569577372,TRUE
"ENSG00000156298.8","TSPAN7",8691.27247272004,TRUE
"ENSG00000119707.9","RBM25",8691.03052386286,TRUE
"ENSG00000108947.4","EFNB3",8684.61892981062,TRUE
"ENSG00000089818.12","NECAP1",8681.95290721745,TRUE
"ENSG00000121774.13","KHDRBS1",8666.04986240101,TRUE
"ENSG00000174695.5","TMEM167A",8644.61389923133,TRUE
"ENSG00000129682.9","FGF13",8640.76173730206,TRUE
"ENSG00000048740.13","CELF2",8634.9125699788,TRUE
"ENSG00000123684.8","LPGAT1",8628.97351686331,TRUE
"ENSG00000100650.11","SRSF5",8626.95904302914,TRUE
"ENSG00000129636.8","ITFG1",8621.65385413725,TRUE
"ENSG00000067369.9","TP53BP1",8604.72534975691,TRUE
"ENSG00000133169.5","BEX1",8604.06643521373,TRUE
"ENSG00000152767.11","FARP1",8601.59200664237,TRUE
"ENSG00000213639.5","PPP1CB",8599.54348222986,TRUE
"ENSG00000109332.15","UBE2D3",8598.21008087282,TRUE
"ENSG00000075785.8","RAB7A",8588.70708907785,TRUE
"ENSG00000099250.13","NRP1",8575.99192003302,TRUE
"ENSG00000010810.13","FYN",8572.57791095777,TRUE
"ENSG00000204256.8","BRD2",8568.43289094459,TRUE
"ENSG00000155304.4","HSPA13",8567.26773497567,TRUE
"ENSG00000118200.10","CAMSAP2",8549.59582585495,TRUE
"ENSG00000184613.6","NELL2",8535.77270174716,TRUE
"ENSG00000176871.4","WSB2",8525.59839651196,TRUE
"ENSG00000089597.12","GANAB",8493.81502803829,TRUE
"ENSG00000187109.9","NAP1L1",8473.90022159585,TRUE
"ENSG00000109572.9","CLCN3",8469.32581825455,TRUE
"ENSG00000204628.7","GNB2L1",8467.11918066953,TRUE
"ENSG00000138069.12","RAB1A",8463.43780038222,TRUE
"ENSG00000142534.2","RPS11",8442.88858200372,TRUE
"ENSG00000023516.7","AKAP11",8431.6658068436,TRUE
"ENSG00000152127.4","MGAT5",8427.13772569217,TRUE
"ENSG00000166402.4","TUB",8417.48709314742,TRUE
"ENSG00000169432.10","SCN9A",8416.79355318202,TRUE
"ENSG00000100316.11","RPL3",8398.70304501518,TRUE
"ENSG00000146731.6","CCT6A",8388.93655662738,TRUE
"ENSG00000136828.14","RALGPS1",8381.88306494611,TRUE
"ENSG00000152092.11","ASTN1",8369.44262670498,TRUE
"ENSG00000165323.11","FAT3",8363.28352403564,TRUE
"ENSG00000134884.9","ARGLU1",8360.61927448049,TRUE
"ENSG00000106829.14","TLE4",8357.90172181972,TRUE
"ENSG00000114631.10","PODXL2",8327.92476073976,TRUE
"ENSG00000163902.7","RPN1",8325.78744532564,TRUE
"ENSG00000157985.13","AGAP1",8321.32763598132,TRUE
"ENSG00000104723.16","TUSC3",8310.90021110833,TRUE
"ENSG00000100030.10","MAPK1",8301.39488264837,TRUE
"ENSG00000143061.13","IGSF3",8297.4702243522,TRUE
"ENSG00000162402.8","USP24",8294.86435512641,TRUE
"ENSG00000189403.10","HMGB1",8292.82171940448,TRUE
"ENSG00000120694.15","HSPH1",8288.95022542973,TRUE
"ENSG00000122545.13","SEPT7",8262.0041752515,TRUE
"ENSG00000106976.14","DNM1",8254.34660855513,TRUE
"ENSG00000183715.9","OPCML",8251.02352858992,TRUE
"ENSG00000166986.8","MARS",8236.52830312845,TRUE
"ENSG00000136238.13","RAC1",8235.84958469945,TRUE
"ENSG00000148358.15","GPR107",8226.8938424299,TRUE
"ENSG00000136535.10","TBR1",8216.21900091588,TRUE
"ENSG00000111605.12","CPSF6",8209.54103020448,TRUE
"ENSG00000079950.9","STX7",8204.51176062056,TRUE
"ENSG00000123200.12","ZC3H13",8171.66311144694,TRUE
"ENSG00000113013.8","HSPA9",8170.76441981176,TRUE
"ENSG00000204843.8","DCTN1",8169.94655276057,TRUE
"ENSG00000131018.18","SYNE1",8153.19934806098,TRUE
"ENSG00000116147.12","TNR",8133.81806708588,TRUE
"ENSG00000117335.14","CD46",8130.22545604271,TRUE
"ENSG00000058262.5","SEC61A1",8116.51416652029,TRUE
"ENSG00000143621.12","ILF2",8112.21832674348,TRUE
"ENSG00000069275.12","NUCKS1",8105.75450727072,TRUE
"ENSG00000105220.10","GPI",8104.36539152191,TRUE
"ENSG00000111676.10","ATN1",8099.06006121817,TRUE
"ENSG00000148303.12","RPL7A",8096.73752034787,TRUE
"ENSG00000009413.11","REV3L",8091.4588808959,TRUE
"ENSG00000111670.10","GNPTAB",8083.15010559129,TRUE
"ENSG00000115419.8","GLS",8076.77795783314,TRUE
"ENSG00000107742.8","SPOCK2",8061.74539245407,TRUE
"ENSG00000204469.8","PRRC2A",8060.63718997924,TRUE
"ENSG00000157106.12","SMG1",8053.77513212945,TRUE
"ENSG00000132424.10","PNISR",8050.96635588973,TRUE
"ENSG00000105576.11","TNPO2",8039.94284007603,TRUE
"ENSG00000089157.11","RPLP0",8032.83004980468,TRUE
"ENSG00000156515.17","HK1",7999.8330074203,TRUE
"ENSG00000144028.10","SNRNP200",7994.58247990834,TRUE
"ENSG00000166747.8","AP1G1",7989.33918089574,TRUE
"ENSG00000112245.6","PTP4A1",7964.55682510238,TRUE
"ENSG00000123384.9","LRP1",7956.84199469671,TRUE
"ENSG00000102181.15","CD99L2",7954.30670452858,TRUE
"ENSG00000186480.8","INSIG1",7948.27357828126,TRUE
"ENSG00000173273.11","TNKS",7945.45097805604,TRUE
"ENSG00000115902.6","SLC1A4",7939.42948654664,TRUE
"ENSG00000106105.9","GARS",7935.00856241043,TRUE
"ENSG00000082805.15","ERC1",7930.06508503257,TRUE
"ENSG00000119547.5","ONECUT2",7927.38122464518,TRUE
"ENSG00000097033.10","SH3GLB1",7919.07855505628,TRUE
"ENSG00000179218.9","CALR",7911.33487407256,TRUE
"ENSG00000029363.11","BCLAF1",7908.73868058952,TRUE
"ENSG00000164985.10","PSIP1",7907.8416453633,TRUE
"ENSG00000138071.9","ACTR2",7900.43146752933,TRUE
"ENSG00000165280.11","VCP",7890.33484434785,TRUE
"ENSG00000163399.11","ATP1A1",7871.37270342242,TRUE
"ENSG00000136628.13","EPRS",7863.53776394072,TRUE
"ENSG00000118263.10","KLF7",7856.43568882333,TRUE
"ENSG00000088812.13","ATRN",7855.02007630607,TRUE
"ENSG00000128272.10","ATF4",7854.77412195076,TRUE
"ENSG00000171456.12","ASXL1",7838.43729762083,TRUE
"ENSG00000198561.8","CTNND1",7831.65306756652,TRUE
"ENSG00000143569.14","UBAP2L",7831.52794485391,TRUE
"ENSG00000141279.11","NPEPPS",7822.20346310794,TRUE
"ENSG00000062485.14","CS",7811.60290752498,TRUE
"ENSG00000138138.9","ATAD1",7805.46548839535,TRUE
"ENSG00000169018.5","FEM1B",7797.79377306739,TRUE
"ENSG00000177733.4","HNRNPA0",7777.0999315262,TRUE
"ENSG00000059588.5","TARBP1",7775.48418879871,TRUE
"ENSG00000092148.8","HECTD1",7775.48121572532,TRUE
"ENSG00000196090.8","PTPRT",7758.49838472637,TRUE
"ENSG00000173575.14","CHD2",7752.66779322169,TRUE
"ENSG00000004487.11","KDM1A",7748.07389887364,TRUE
"ENSG00000087470.13","DNM1L",7732.52087402877,TRUE
"ENSG00000174238.10","PITPNA",7730.67652427623,TRUE
"ENSG00000114867.15","EIF4G1",7728.67256289262,TRUE
"ENSG00000144746.6","ARL6IP5",7685.13447261059,TRUE
"ENSG00000150471.11","LPHN3",7679.13412119958,TRUE
"ENSG00000100129.13","EIF3L",7672.62020827627,TRUE
"ENSG00000132341.7","RAN",7664.61249702394,TRUE
"ENSG00000102144.9","PGK1",7643.15455715592,TRUE
"ENSG00000196361.5","ELAVL3",7642.7283875689,TRUE
"ENSG00000169862.14","CTNND2",7637.73082807444,TRUE
"ENSG00000023734.6","STRAP",7633.47498574478,TRUE
"ENSG00000004534.10","RBM6",7630.42362877346,TRUE
"ENSG00000066032.14","CTNNA2",7630.07824559711,TRUE
"ENSG00000171634.12","BPTF",7628.87759750338,TRUE
"ENSG00000124406.12","ATP8A1",7628.18999060309,TRUE
"ENSG00000131051.16","RBM39",7615.18181080297,TRUE
"ENSG00000204463.8","BAG6",7613.08617313136,TRUE
"ENSG00000021645.13","NRXN3",7607.01847249402,TRUE
"ENSG00000163714.13","U2SURP",7603.21573191232,TRUE
"ENSG00000225733.1","FGD5-AS1",7599.88547307476,TRUE
"ENSG00000067840.8","PDZD4",7590.46674350259,TRUE
"ENSG00000187164.13","KIAA1598",7586.03781685479,TRUE
"ENSG00000137154.8","RPS6",7585.39896984433,TRUE
"ENSG00000115677.12","HDLBP",7584.69482439722,TRUE
"ENSG00000162374.12","ELAVL4",7582.73570871133,TRUE
"ENSG00000075292.14","ZNF638",7542.40480421664,TRUE
"ENSG00000168137.11","SETD5",7534.62029898625,TRUE
"ENSG00000157103.6","SLC6A1",7532.76210561071,TRUE
"ENSG00000118705.12","RPN2",7527.41276822465,TRUE
"ENSG00000113269.9","RNF130",7520.83160145748,TRUE
"ENSG00000241973.6","PI4KA",7519.06087360283,TRUE
"ENSG00000104093.9","DMXL2",7504.70523964402,TRUE
"ENSG00000260230.2","FRRS1L",7494.9635064855,TRUE
"ENSG00000109180.10","OCIAD1",7491.03800404986,TRUE
"ENSG00000167005.9","NUDT21",7484.33782490574,TRUE
"ENSG00000221978.7","CCNL2",7476.15687325833,TRUE
"ENSG00000175166.12","PSMD2",7475.93680738063,TRUE
"ENSG00000131089.9","ARHGEF9",7474.84944635339,TRUE
"ENSG00000145725.15","PPIP5K2",7464.4343063498,TRUE
"ENSG00000166503.4","HDGFRP3",7457.51411347547,TRUE
"ENSG00000139613.7","SMARCC2",7451.35542231179,TRUE
"ENSG00000204580.7","DDR1",7442.98392822597,TRUE
"ENSG00000048991.12","R3HDM1",7434.53863072326,TRUE
"ENSG00000015171.14","ZMYND11",7433.94257707136,TRUE
"ENSG00000142599.13","RERE",7430.82078559605,TRUE
"ENSG00000176903.3","PNMA1",7423.16115417107,TRUE
"ENSG00000078674.13","PCM1",7422.17977929324,TRUE
"ENSG00000196123.8","KIAA0895L",7420.64719796242,TRUE
"ENSG00000133142.13","TCEAL4",7420.54655279333,TRUE
"ENSG00000132912.8","DCTN4",7407.55006407195,TRUE
"ENSG00000114770.12","ABCC5",7403.37387513687,TRUE
"ENSG00000151276.19","MAGI1",7389.60710794892,TRUE
"ENSG00000114948.8","ADAM23",7383.22799921542,TRUE
"ENSG00000136156.8","ITM2B",7374.43368596497,TRUE
"ENSG00000153130.13","SCOC",7366.36240933167,TRUE
"ENSG00000185658.9","BRWD1",7360.66354699752,TRUE
"ENSG00000104763.13","ASAH1",7353.74547047595,TRUE
"ENSG00000084444.9","KIAA1467",7352.10366378887,TRUE
"ENSG00000166532.11","RIMKLB",7348.89012808545,TRUE
"ENSG00000155966.9","AFF2",7334.94244208796,TRUE
"ENSG00000127483.13","HP1BP3",7327.6110834814,TRUE
"ENSG00000107643.11","MAPK8",7326.07578713221,TRUE
"ENSG00000170242.13","USP47",7323.22648250226,TRUE
"ENSG00000175414.6","ARL10",7316.65657634256,TRUE
"ENSG00000132466.13","ANKRD17",7314.25584067229,TRUE
"ENSG00000104290.6","FZD3",7302.83443329183,TRUE
"ENSG00000144713.8","RPL32",7291.73097430842,TRUE
"ENSG00000135624.11","CCT7",7287.12983625797,TRUE
"ENSG00000127616.13","SMARCA4",7275.83384555511,TRUE
"ENSG00000166226.8","CCT2",7272.19190944608,TRUE
"ENSG00000116983.8","HPCAL4",7271.49749183679,TRUE
"ENSG00000179295.11","PTPN11",7270.49823129248,TRUE
"ENSG00000172115.4","CYCS",7265.77797066228,TRUE
"ENSG00000206579.7","XKR4",7263.25623547125,TRUE
"ENSG00000173230.11","GOLGB1",7258.2658412839,TRUE
"ENSG00000162706.8","CADM3",7257.29564344628,TRUE
"ENSG00000198563.9","DDX39B",7255.82908429536,TRUE
"ENSG00000138095.14","LRPPRC",7251.73343059311,TRUE
"ENSG00000134287.5","ARF3",7245.3578154785,TRUE
"ENSG00000187555.10","USP7",7243.9957845796,TRUE
"ENSG00000078668.9","VDAC3",7243.71288193888,TRUE
"ENSG00000054356.9","PTPRN",7243.67059606463,TRUE
"ENSG00000153827.9","TRIP12",7240.80796203327,TRUE
"ENSG00000102409.9","BEX4",7237.11008809011,TRUE
"ENSG00000182287.9","AP1S2",7237.02968839205,TRUE
"ENSG00000140941.8","MAP1LC3B",7235.93773327676,TRUE
"ENSG00000074800.9","ENO1",7235.00950130229,TRUE
"ENSG00000110042.3","DTX4",7220.27337320392,TRUE
"ENSG00000158258.11","CLSTN2",7214.88004609914,TRUE
"ENSG00000109929.5","SC5D",7203.61545564145,TRUE
"ENSG00000057608.12","GDI2",7179.89947186832,TRUE
"ENSG00000071537.9","SEL1L",7171.27591207965,TRUE
"ENSG00000078618.15","NRD1",7171.20843243951,TRUE
"ENSG00000138668.14","HNRNPD",7169.24022614492,TRUE
"ENSG00000114120.7","SLC25A36",7165.02792076429,TRUE
"ENSG00000173320.5","STOX2",7162.21002433679,TRUE
"ENSG00000186487.13","MYT1L",7151.06389886543,TRUE
"ENSG00000100813.10","ACIN1",7146.5219701717,TRUE
"ENSG00000126012.7","KDM5C",7129.69761435794,TRUE
"ENSG00000197006.9","METTL9",7125.76186448143,TRUE
"ENSG00000183044.7","ABAT",7119.96850818175,TRUE
"ENSG00000168066.16","SF1",7119.85654807117,TRUE
"ENSG00000196950.9","SLC39A10",7109.06135522298,TRUE
"ENSG00000102038.11","SMARCA1",7096.27717179699,TRUE
"ENSG00000125944.14","HNRNPR",7079.18650838475,TRUE
"ENSG00000119596.13","YLPM1",7061.97540328785,TRUE
"ENSG00000112139.10","MDGA1",7055.61919782542,TRUE
"ENSG00000117713.13","ARID1A",7052.12307071661,TRUE
"ENSG00000136240.5","KDELR2",7048.6459149814,TRUE
"ENSG00000074211.9","PPP2R2C",7038.84981605719,TRUE
"ENSG00000170873.14","MTSS1",7033.69440940757,TRUE
"ENSG00000108424.5","KPNB1",7028.00380321337,TRUE
"ENSG00000101558.9","VAPA",7024.87710041491,TRUE
"ENSG00000174938.10","SEZ6L2",7022.44041959397,TRUE
"ENSG00000073910.15","FRY",7020.53928119362,TRUE
"ENSG00000077380.11","DYNC1I2",7017.80467109945,TRUE
"ENSG00000144381.12","HSPD1",7013.05021253985,TRUE
"ENSG00000067064.6","IDI1",7004.54259448887,TRUE
"ENSG00000153201.11","RANBP2",7002.92730890481,TRUE
"ENSG00000162378.8","ZYG11B",7000.59833947437,TRUE
"ENSG00000152291.9","TGOLN2",6999.58963753207,TRUE
"ENSG00000055609.13","KMT2C",6998.21082697059,TRUE
"ENSG00000221866.5","PLXNA4",6988.49216582559,TRUE
"ENSG00000149269.5","PAK1",6983.72227782575,TRUE
"ENSG00000110925.2","CSRNP2",6981.622854828,TRUE
"ENSG00000115762.12","PLEKHB2",6979.9043331731,TRUE
"ENSG00000162613.12","FUBP1",6972.06342888616,TRUE
"ENSG00000117600.8","LPPR4",6968.58841433209,TRUE
"ENSG00000167004.8","PDIA3",6963.60254312601,TRUE
"ENSG00000089057.10","SLC23A2",6960.28584486907,TRUE
"ENSG00000110367.7","DDX6",6952.06908859958,TRUE
"ENSG00000231500.2","RPS18",6948.07671855971,TRUE
"ENSG00000069849.6","ATP1B3",6936.89673691399,TRUE
"ENSG00000154305.12","MIA3",6936.65625710652,TRUE
"ENSG00000141404.11","GNAL",6933.54038623541,TRUE
"ENSG00000107282.5","APBA1",6932.84366213894,TRUE
"ENSG00000181163.9","NPM1",6932.5989671207,TRUE
"ENSG00000116254.13","CHD5",6930.16103340634,TRUE
"ENSG00000092201.5","SUPT16H",6924.05501023646,TRUE
"ENSG00000008056.8","SYN1",6911.88682203141,TRUE
"ENSG00000138758.7","SEPT11",6910.80338436491,TRUE
"ENSG00000255248.2","RP11-166D19.1",6898.56722160566,TRUE
"ENSG00000106070.13","GRB10",6897.41658026523,TRUE
"ENSG00000150672.12","DLG2",6884.32155697966,TRUE
"ENSG00000100941.4","PNN",6880.70152730247,TRUE
"ENSG00000112290.8","WASF1",6876.54156610262,TRUE
"ENSG00000159409.10","CELF3",6870.18744453976,TRUE
"ENSG00000085433.11","WDR47",6866.90220583302,TRUE
"ENSG00000173114.8","LRRN3",6860.12287933139,TRUE
"ENSG00000115091.7","ACTR3",6857.73089266409,TRUE
"ENSG00000213923.6","CSNK1E",6857.71925904072,TRUE
"ENSG00000134243.7","SORT1",6854.33379210486,TRUE
"ENSG00000142541.12","RPL13A",6851.50710779136,TRUE
"ENSG00000143742.8","SRP9",6843.93015016945,TRUE
"ENSG00000069329.11","VPS35",6839.3935785343,TRUE
"ENSG00000005483.15","KMT2E",6836.75456461736,TRUE
"ENSG00000014641.13","MDH1",6832.20130390059,TRUE
"ENSG00000075391.12","RASAL2",6821.846235982,TRUE
"ENSG00000186908.10","ZDHHC17",6821.29847433506,TRUE
"ENSG00000158470.5","B4GALT5",6817.72430577227,TRUE
"ENSG00000110514.14","MADD",6817.52339929016,TRUE
"ENSG00000219481.6","NBPF1",6814.5382221705,TRUE
"ENSG00000113387.7","SUB1",6807.12758863765,TRUE
"ENSG00000100888.8","CHD8",6803.74507130536,TRUE
"ENSG00000138107.7","ACTR1A",6798.33759911445,TRUE
"ENSG00000116005.7","PCYOX1",6788.46860244844,TRUE
"ENSG00000161082.8","CELF5",6773.77369981541,TRUE
"ENSG00000112096.12","SOD2",6771.44764298855,TRUE
"ENSG00000143947.8","RPS27A",6770.74230625973,TRUE
"ENSG00000197111.11","PCBP2",6769.51176934816,TRUE
"ENSG00000142937.7","RPS8",6765.72806311476,TRUE
"ENSG00000083312.13","TNPO1",6755.90642309674,TRUE
"ENSG00000165102.10","HGSNAT",6751.76362206506,TRUE
"ENSG00000082641.11","NFE2L1",6730.7186244325,TRUE
"ENSG00000078140.9","UBE2K",6723.2116506361,TRUE
"ENSG00000177511.5","ST8SIA3",6718.4311150494,TRUE
"ENSG00000164742.10","ADCY1",6709.98744327095,TRUE
"ENSG00000138674.12","SEC31A",6705.52058746976,TRUE
"ENSG00000143797.7","MBOAT2",6699.58376995166,TRUE
"ENSG00000073921.13","PICALM",6698.08456602415,TRUE
"ENSG00000084090.9","STARD7",6695.82843549785,TRUE
"ENSG00000122126.11","OCRL",6693.74133068936,TRUE
"ENSG00000166313.14","APBB1",6689.80433197427,TRUE
"ENSG00000116539.6","ASH1L",6688.66830095789,TRUE
"ENSG00000149557.8","FEZ1",6688.19469835585,TRUE
"ENSG00000184007.13","PTP4A2",6677.63688710146,TRUE
"ENSG00000188706.8","ZDHHC9",6660.41385153232,TRUE
"ENSG00000117016.5","RIMS3",6653.58801272118,TRUE
"ENSG00000260804.2","RP11-566E18.3",6650.66876751549,TRUE
"ENSG00000163625.11","WDFY3",6646.3395021717,TRUE
"ENSG00000138944.7","KIAA1644",6641.42676335484,TRUE
"ENSG00000056097.11","ZFR",6636.57122674034,TRUE
"ENSG00000146005.3","PSD2",6636.26194241705,TRUE
"ENSG00000058673.11","ZC3H11A",6631.09004251852,TRUE
"ENSG00000124172.5","ATP5E",6620.77842654259,TRUE
"ENSG00000149313.6","AASDHPPT",6619.52713681525,TRUE
"ENSG00000163466.11","ARPC2",6618.8691835552,TRUE
"ENSG00000140988.11","RPS2",6617.68084603635,TRUE
"ENSG00000105520.6","DKFZP761J1410",6616.06368793634,TRUE
"ENSG00000188612.7","SUMO2",6615.18064644637,TRUE
"ENSG00000156475.14","PPP2R2B",6613.88731008799,TRUE
"ENSG00000095139.9","ARCN1",6611.32722082841,TRUE
"ENSG00000143761.9","ARF1",6604.77791304137,TRUE
"ENSG00000147100.5","SLC16A2",6598.19127967393,TRUE
"ENSG00000110427.10","KIAA1549L",6596.6033739026,TRUE
"ENSG00000197959.9","DNM3",6596.05279695538,TRUE
"ENSG00000172292.10","CERS6",6591.49308638831,TRUE
"ENSG00000063046.13","EIF4B",6583.46856584737,TRUE
"ENSG00000084733.6","RAB10",6567.68583646819,TRUE
"ENSG00000071082.6","RPL31",6566.53765900266,TRUE
"ENSG00000205339.5","IPO7",6566.52302914108,TRUE
"ENSG00000177889.5","UBE2N",6559.22627115403,TRUE
"ENSG00000136813.10","KIAA0368",6556.97590631571,TRUE
"ENSG00000175203.11","DCTN2",6556.42632905793,TRUE
"ENSG00000128607.9","KLHDC10",6552.17471602323,TRUE
"ENSG00000117906.9","RCN2",6551.08094112635,TRUE
"ENSG00000100836.6","PABPN1",6546.48887353379,TRUE
"ENSG00000224531.4","SMIM13",6537.86654390993,TRUE
"ENSG00000086598.6","TMED2",6514.0486680109,TRUE
"ENSG00000142657.16","PGD",6512.77699969806,TRUE
"ENSG00000011021.17","CLCN6",6512.60804680628,TRUE
"ENSG00000121741.12","ZMYM2",6509.38224472855,TRUE
"ENSG00000101337.11","TM9SF4",6509.07071791011,TRUE
"ENSG00000156261.8","CCT8",6508.797702633,TRUE
"ENSG00000022840.11","RNF10",6502.60601010211,TRUE
"ENSG00000175265.13","GOLGA8A",6497.01044614463,TRUE
"ENSG00000103769.5","RAB11A",6496.17800901027,TRUE
"ENSG00000147403.12","RPL10",6490.16787126645,TRUE
"ENSG00000143776.14","CDC42BPA",6485.32608693874,TRUE
"ENSG00000139624.8","CERS5",6483.90504715065,TRUE
"ENSG00000149212.6","SESN3",6474.10275927331,TRUE
"ENSG00000102401.15","ARMCX3",6471.95332965341,TRUE
