"pathway","pval","log2err","ES","NES","size","leadingEdge","tier","variant","contrast","rank_kind","fgsea_internal_padj","ranked_genes","rank_ties","family_fdr"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",2.01365876256907e-14,0.97599468306432,0.616242557066826,2.27127939162524,145,"NDUFB7;ECSIT;COX8A;SLC25A11;SLC25A22;NDUFS6;COX6B1;CYC1;NDUFB11;NDUFS8;ETFB;COX4I1;UQCRC1;COA3;NDUFA3;COX5B;MDH2;NDUFA8;NDUFV1;NDUFB10;UQCR10;PNKD;HIGD2A;UQCR11;NDUFB2;TMEM126A;LETM1;SCO2;NDUFA2;COX7C;UQCC2;COX16;NDUFA13;NDUFA11;NDUFB9;GOT2;NDUFB6;NDUFS3;NDUFS5;UQCRQ;SLC25A13;COX6A1;COX5A;NDUFA12;UQCRH;NDUFAF4;COX17;LYRM4;NDUFS4;COX7A2;SDHC;TACO1;COX6C;NDUFAB1;NDUFAF3;GOT1;NDUFA9;UQCRFS1;SDHA;NDUFS7;NDUFA1;COX7B;NDUFB8;ACAD9;SURF1;SDHB;BCS1L;PET100;NDUFB4;NDUFA4;SLC25A18;NDUFAF1;LYRM7;UQCRC2;NDUFC2;NDUFA6;CYCS;TRAP1;COX14;COX7A2L;SMIM20","secondary","omit_69_2__batch1","day3_vs_control","Wald",1.30887819566989e-13,21077,16,4.22868340139504e-13
"REACTOME_AUTOPHAGY",8.11363836312499e-08,0.704975715167238,0.52209573241759,1.92302747102272,144,"MAP1LC3A;VPS28;TUBB4B;SQSTM1;TOMM40;UBB;PINK1;TUBA1B;CHMP2A;UBA52;LAMTOR2;LAMTOR1;AMBRA1;UBC;MVB12B;DYNLL1;CHMP6;PARK7;MFN2;TUBB4A;TUBB3;VPS37D;MLST8;LAMTOR4;HSF1;TOMM22;TUBB2A;RPTOR;TSC2;TUBB2B;SRC;UBE2L3;TUBA1A;ATG4D;GABARAP;VCP;ULK1;VIM;RRAGA;ATG9A;PGAM5;HSPA8;VDAC1;VPS37B;DYNLL2;CHMP4B;TOMM7;VPS37C;EEF1A1;MTMR14;UBE2N;DYNC1H1;HSP90AB1;UBAP1;PEX5;WIPI2;TUBA1C;RPS27A;WDR45;HSP90AA1","secondary","omit_69_2__batch1","day3_vs_control","Wald",2.63693246801562e-07,21077,16,5.67954685418749e-07
"REACTOME_MITOPHAGY",0.000202471671130454,0.518848077743792,0.619444040475627,1.86612881935992,35,"MAP1LC3A;SQSTM1;TOMM40;UBB;PINK1;UBA52;UBC;MFN2;TOMM22;SRC;UBE2L3;ULK1;ATG9A;PGAM5;VDAC1;TOMM7;UBE2N","secondary","omit_69_2__batch1","day3_vs_control","Wald",0.000329016465586988,21077,16,0.00070865084895659
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0228898426323319,0.180467893079923,-0.469970053764692,-1.58823379099662,25,"HERPUD1;DDIT3;ATF3;CEBPB;ASNS;EXOSC8;ATF6;ATF4;CEBPG;DIS3;EXOSC3;NFYB","secondary","omit_69_2__batch1","day3_vs_control","Wald",0.0247973295183596,21077,16,0.0436987904799064
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.0257270693512304,0.105519930289441,0.548915777417723,1.52789678110297,24,"HRAS;CDK5;FRS3;CDK5R1;SRC;GRB2;FYN;RAC1;BDNF;KRAS","secondary","omit_69_2__batch1","day3_vs_control","Wald",0.0257270693512304,21077,16,0.0450223713646532
"HALLMARK_FATTY_ACID_METABOLISM",0.000119764004037681,0.538434096309916,0.463953336005592,1.7032701887801,139,"ALDOA;NTHL1;ODC1;ECH1;HSD17B10;GRHPR;TP53INP2;IDH3G;UBE2L6;MDH2;ECHS1;ACO2;CRAT;APEX1;RAP1GDS1;ENO2;MGLL;UROD;BLVRA;YWHAH;PCBD1;ACAA1;ACAT2;EPHX1;IDH3B;ADSL;FASN;ECI1;REEP6;NSDHL;UROS;SMS;D2HGDH;GLUL;SDHC;NCAPH2;FH;MLYCD;ACADS;SDHA;GCDH;CYP4A11;S100A10;ERP29;METAP1;DHCR24;LGALS1;HSP90AA1;LDHA;MIF;ACOT8;SUCLA2;PDHA1;IDH1;CBR1;ALDH3A2;ADIPOR2;CYP4A22;NBN;ALDH9A1;HCCS;PSME1;DLST;GPD2;BCKDHB;ME1","secondary","omit_69_2__batch1","day3_vs_control","Wald",0.000222418864641407,21077,16,0.000503008816958259
"HALLMARK_DNA_REPAIR",1.83194375355992e-10,0.826657301178302,0.560134543507833,2.06132842092773,143,"POLR2E;GPX4;EDF1;ADRM1;GUK1;POLR2I;VPS28;NELFB;ALYREF;ITPA;AK1;VPS37D;MPG;NME1;NME3;POLR2F;SAC3D1;BCAP31;SUPT5H;MRPL40;USP11;GTF3C5;GTF2F1;RFC2;ERCC2;TARBP2;TAF6;POLE4;APRT;POLL;CANT1;DDB1;POLR2G;POLR2D;COX17;POLR2A;GTF2A2;POLR2J;VPS37B;SSRP1;RBX1;SUPT4H1;NT5C;TP53;SURF1;SNAPC4;NME4;HPRT1;RAE1;CETN2;POLD1;POLB;BCAM;GTF2H5;IMPDH2;ELL;TAF10;TSG101;UMPS;CLP1;DGUOK;POM121;BRF2;LIG1;PDE4B","exploratory","omit_69_2__batch1","day3_vs_control","Wald",7.93842293209299e-10,21077,16,1.09916625213595e-09
"REACTOME_TELOMERE_MAINTENANCE",0.00150597862138912,0.45505986738723,0.514732702127808,1.71024890706885,62,"POLR2E;POLR2L;RUVBL2;POLR2I;POLD2;POLR2F;NHP2;ACD;DAXX;RFC2;NOP10;RUVBL1;TINF2;POLR2G;POLR2D;CHTF8;POLR2A;POLR2J;WRAP53;RPA1;POLD1;TERF2","exploratory","omit_69_2__batch1","day3_vs_control","Wald",0.00195777220780585,21077,16,0.00225896793208368
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","omit_69_2__batch1","day3_vs_control","Wald",,21077,16,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.60565604364054,0.0168897685092836,0.217624653223527,0.94332371401286,182,"SLC25A6;RETSAT;ECH1;ETFB;IDH3G;ATP6V1H;NDUFB7;IDH1;PHB2;NDUFA3;BDH2;SLC25A11;SLC25A12;ATP6AP1;NDUFS2;ETFA;COX6A1;ATP6V0B;NDUFB4;MAOB;POR;BAX;COX5B;NNT;HADHA;NQO2;SDHA;ETFDH;NDUFS8;MTRF1;MRPS11;SURF1;COX4I1;NDUFB1;OAT;IDH2;LDHB;ATP6V1D;COX7A2;UQCR11;NDUFC1;COX7C;PRDX3;ATP6V1F","primary","omit_69_2__batch1","day3_vs_day1","Wald",0.87483650748078,21077,15,0.648917189614864
"HALLMARK_GLYCOLYSIS",0.268027658873889,0.0484810181268706,-0.228521873793307,-1.07475851842178,184,"SPAG4;CD44;VEGFA;IL13RA1;STC1;HSPA5;FKBP4;COL5A1;ME1;GYS1;PDK3;PMM2;ISG20;PAM;TGFA;GALK2;HOMER1;IGFBP3;KDELR3;AK4;EGFR;CITED2;GFPT1;ADORA2B;P4HA1;PSMC4;ME2;PGK1;SDC2;NT5E;IRS2;ALDOB;IER3;CLN6;ECD;PYGL;COPB2;FAM162A","primary","omit_69_2__batch1","day3_vs_day1","Wald",0.678341672623302,21077,15,0.335034573592361
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.210985035356027,0.037613471209552,0.348796373788388,1.1904748781121,42,"GCLC;FTL;PRNP;ABCC1;G6PD;NDUFS2;CAT;NDUFB4;ATOX1;ERCC2;PDLIM1;PRDX2;TXNRD1;CDKN2D;GLRX","primary","omit_69_2__batch1","day3_vs_day1","Wald",0.678341672623302,21077,15,0.287706866394582
"HALLMARK_MTORC1_SIGNALING",0.313080771979986,0.0272486205517551,0.244970926569375,1.06630778113647,189,"TMEM97;INSIG1;HMGCR;DHCR24;DDIT4;ACLY;TM7SF2;GCLC;SYTL2;DHCR7;VLDLR;TUBG1;SCD;EBP;SQLE;STARD4;PIK3R3;PFKL;ELOVL6;MTHFD2;FADS2;G6PD;SC5D;IDH1;ASNS;IGFBP5;LGMN;ADD3;MLLT11;ACACA;CCNG1","primary","omit_69_2__batch1","day3_vs_day1","Wald",0.678341672623302,21077,15,0.361247044592291
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.727873563218391,0.0247737132123756,-0.207357231732059,-0.881622550494609,96,"CALR;HSP90B1;NFKBIB;DUSP3;MYD88;PRKAR2A;DDIT3;EGFR;PLA2G12A;CDKN1A;PPP2R1B;RIPK1;PTPN11;NOD1;ATF1;VAV3;ADCY2","primary","omit_69_2__batch1","day3_vs_day1","Wald",0.933547695605573,21077,15,0.727873563218391
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",0.0443364265723965,0.0819647472921866,0.313143295930505,1.31915341316053,145,"NFS1;MT-CO1;MT-CO3;ETFB;MT-ND6;NDUFB11;MT-ND1;NDUFB7;MT-CO2;MT-ND3;NDUFA3;SLC25A11;SLC25A12;NDUFS2;ETFA;COX6A1;MT-CYB;NDUFB4;SMIM20;MT-ND4;COX5B;HIGD2A;TMEM177;SDHA;ETFDH;COA3;NDUFS8;COX20;SURF1;NUBPL;COX4I1;NDUFB1;NDUFB10;COX7A2;UQCR11;SCO2;COA5;NDUFC1;COX7C;PNKD;MT-ND5;MT-ND2;COX6B2;COX14;COX16;ACAD9;UQCR10;NDUFV1;NDUFB9;UQCRH;NDUFS3;NDUFA11;NDUFS5;COX6B1;NDUFA2;COX5A;COX7A2L;PET100;TRAP1;NDUFA6;COX8A","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.192124515147052,21077,15,0.071620381386179
"REACTOME_AUTOPHAGY",0.000105098044777916,0.538434096309916,0.408972223907127,1.72122772279604,144,"TUBB2B;TUBA1A;TUBB4B;EEF1A1;TUBB4A;TUBB2A;TUBA1B;ULK1;TUBA1C;RRAGB;RPS27A;NBR1;DYNC1I1;PINK1;ATG9A;VPS37D;SRC;TOMM7;WIPI2;UBB;WDR45;UBC;ATG13;TUBB3;PLIN2;DYNC1I2;VCP;UBA52;GABARAPL2;GABARAP","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.0013662745821129,21077,15,0.000503008816958259
"REACTOME_MITOPHAGY",0.00876601483479434,0.200513180400413,0.503089707385473,1.64007989831498,35,"ULK1;RPS27A;PINK1;ATG9A;SRC;TOMM7;UBB;UBC;UBA52","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.0569790964261632,21077,15,0.0184086311530681
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.828779908365858,0.0147674596544076,0.247845488582462,0.749830147667974,25,"HERPUD1;CCL2;ASNS;EXOSC4;DCP2;EXOSC5;EXOSC8;CEBPB;NFYC","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.933547695605573,21077,15,0.966909893093501
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.427017883035283,0.0311467176047931,-0.318783370350026,-1.00810828171408,24,"BDNF;KRAS","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.793033211351239,21077,15,0.560460971483809
"HALLMARK_FATTY_ACID_METABOLISM",0.583763837638376,0.0178382383085665,0.225388193862498,0.944888750503416,139,"SERINC1;MAOA;DHCR24;RETSAT;REEP6;ECH1;IDH3G;EPHX1;ACSL4;CD36;IDH1;HIBCH;BCKDHB;HSD17B11;PSME1;D2HGDH;NSDHL;UBE2L6;ACAT2;INMT;APEX1;CRAT;ACSS1;PTPRG;HMGCS1;GLUL;FASN","secondary","omit_69_2__batch1","day3_vs_day1","Wald",0.87483650748078,21077,15,0.721120034729759
"HALLMARK_DNA_REPAIR",0.917255594817432,0.0112244572975359,0.186378720914955,0.784123338049302,143,"UPF3B;VPS37D;AK3;CANT1;DUT;DDB2;NELFB;CETN2;USP11;GMPR2;CMPK2;ARL6IP1;ADCY6;POLR3GL;VPS28;PDE4B;NME3;ERCC5;POLL;RAE1;ERCC2;BCAM;GTF2F1;RAD52;SURF1;RBX1;NELFCD;POLR2I;ERCC8;PRIM1;NME4;GTF3C5;MPC2;TK2;ADA;SRSF6;APRT;POLA1;NT5C3A;XPC;BCAP31","exploratory","omit_69_2__batch1","day3_vs_day1","Wald",0.933547695605573,21077,15,0.933547695605573
"REACTOME_TELOMERE_MAINTENANCE",0.933547695605573,0.0197323873767823,-0.187747299801385,-0.73332707646106,62,"RFC3;POLR2C;BLM;RFC1;WRN;PPP6C;RPA2;DSCC1;CCNA2;TERF2;POLR2K;GAR1;POT1;POLR2A;RFC4;POLD3;ANKRD28;CCNA1","exploratory","omit_69_2__batch1","day3_vs_day1","Wald",0.933547695605573,21077,15,0.933547695605573
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","omit_69_2__batch1","day3_vs_day1","Wald",,21077,15,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",4.36908638212579e-16,1.03769615548758,0.565370222238201,2.45776563589864,182,"GPX4;CYC1;CYCS;TIMM13;COX8A;ATP6V0C;NDUFB7;OGDH;RHOT2;SLC25A5;CYB5R3;NDUFS6;MFN2;NDUFB2;MDH2;HSD17B10;UQCRC1;NDUFV1;MRPS15;ATP6V1F;COX6B1;COX10;POLR2F;ACO2;SLC25A11;NDUFS8;ACAA1;IDH2;ECHS1;TIMM8B;COX4I1;MRPS12;PDHA1;TIMM50;SLC25A3;GPI;UQCR10;MRPL15;NDUFA8;UQCRQ;PHYH;TOMM22;ECI1;COX17;GRPEL1;SLC25A6;SLC25A4;IDH3B;SDHB;VDAC1;COX5B;NDUFA2;NDUFA3;ETFB;UQCRFS1;UQCR11;NDUFS7;TIMM10;MRPL11;ECH1;NDUFA1;IDH3A;NDUFB6;ATP6V1E1;FDX1;BAX;GOT2;SDHC;COX7B;IDH3G;COX6C;NDUFS3;ATP6V0B;DLAT;NDUFAB1;PDP1;NDUFA9;DLST;MRPS30;COX7C;NDUFB3;ALAS1;UQCRC2;FH;PHB2;NDUFA7;NDUFS4;PMPCA;AFG3L2;HSPA9;CS;MRPS11;TCIRG1;DLD;NDUFB8;COX5A;UQCRH;MRPL35;SUCLA2;MGST3","primary","RIN_covariate","day1_vs_control","Wald",5.67981229676353e-15,21098,0,6.55362957318868e-15
"HALLMARK_GLYCOLYSIS",0.000330641939125057,0.49849310876659,0.367875957181924,1.6013754317569,184,"ALDOA;SPAG4;GYS1;FKBP4;ENO1;CLN6;TPI1;MDH2;PGLS;GPC1;PSMC4;TALDO1;PKM;MPI;IGFBP3;PGK1;AGRN;DPYSL4;B4GALT2;B3GALT6;B4GALT7;PGAM1;ME1;GALE;CITED2;ARTN;HSPA5;HDLBP;CD44;PC;IL13RA1;PFKP;PYGB;G6PD;ISG20;PDK3;SLC25A10;CACNA1H;GAL3ST1;ME2;GOT2;CHPF;HAX1;SDHC;PGM2;ENO2;TXN;RBCK1;XYLT2;PRPS1;B3GAT1;GOT1;POLR3K;MED24;QSOX1;PPIA;SLC25A13;GALK2;UGP2;SOD1;LHPP;CXCR4;SDC3;TGFA;PPP2CB;STC1;GMPPB;ECD;SLC16A3;NOL3;IER3;DLD","primary","RIN_covariate","day1_vs_control","Wald",0.000614049315517963,21098,0,0.000826604847812642
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.000312721414074096,0.49849310876659,0.550149299208455,1.88373892299462,42,"GPX4;PRDX2;JUNB;HMOX2;SBNO2;STK25;CDKN2D;MSRA;TXNRD2;PFKP;GLRX2;G6PD;NQO1;ATOX1;LAMTOR5;TXN;ERCC2;EGLN2;PRDX1","primary","RIN_covariate","day1_vs_control","Wald",0.000614049315517963,21098,0,0.000826604847812642
"HALLMARK_MTORC1_SIGNALING",0.0340636254501801,0.0947688008055759,0.30048255294844,1.31294358345113,189,"CALR;ALDOA;STIP1;TOMM40;NFKBIB;ENO1;PPP1R15A;GAPDH;DDX39A;CORO1A;FKBP2;RRP9;GBE1;TPI1;SQSTM1;HSPE1;ABCF2;PSMC4;HSPD1;PGK1;SERPINH1;GPI;CDC25A;CACYBP;HPRT1;ME1;HSP90B1;PDAP1;PSMB5;YKT6;HSPA5;CDKN1A;ARPC5L;MCM2;MCM4;G6PD;PGM1;CYB5B;QDPR;PNO1;ETF1;HSPA4;MAP2K3;TES;GLA;PRDX1;NFYC;PFKL;GOT1;PPIA;SKAP2;CCNF;PSME3;MTHFD2L;RPN1;PNP;CXCR4;NMT1;ATP2A2;SLC2A1;PSMD12;DHFR;STC1;HSPA9;PSMD13;NUFIP1;CYP51A1;NAMPT","primary","RIN_covariate","day1_vs_control","Wald",0.0402570118956674,21098,0,0.0567727090836335
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",1.31373991563135e-05,0.593325476396405,0.481494822057387,1.9173132537225,96,"CALR;ARHGDIA;ECSIT;HRAS;NFKBIB;PPP1CA;SQSTM1;DUSP3;RPTOR;PIN1;AP2M1;CFL1;TRAF2;AKT1;TSC2;PFN1;HSP90B1;PRKAR2A;AKT1S1;RALB;MKNK2;CDKN1A;ARF1;RPS6KA1;PLA2G12A;PAK4;GRB2;MYD88;MAP2K3;UBE2N;MAPKAP1;PPP2R1B;ADCY2;CXCR4;GNA14;SLC2A1;CDK4;MAPK10","primary","RIN_covariate","day1_vs_control","Wald",4.26965472580189e-05,21098,0,4.92652468361757e-05
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",7.46856596138128e-09,0.747739663149885,0.505373135762162,2.13887215394238,145,"SLC25A22;ECSIT;CYC1;CYCS;COX8A;NDUFB7;NDUFS6;NDUFB2;MDH2;UQCRC1;NDUFV1;COX6B1;TACO1;SLC25A11;NDUFS8;UQCC2;COA3;COX4I1;NDUFAF3;UQCR10;NDUFA13;LETM1;NDUFA11;NDUFA8;UQCRQ;NDUFA12;COX17;TMEM126A;PNKD;SDHB;NDUFB10;COX5B;NDUFA2;NDUFA3;ETFB;UQCRFS1;UQCR11;NDUFB11;NDUFS7;LYRM4;NDUFA1;SCO2;NDUFB6;NDUFAF2;GOT2;SDHC;TIMM21;COX7B;NDUFAF1;COX6C;NDUFS3;HIGD1A;NDUFAB1;HIGD2A;GOT1;NDUFAF4;NDUFA9;BCS1L;NDUFB9;COX7C;SLC25A18;COX16;SLC25A13;NDUFB3;UQCRC2;NDUFA7;NDUFS4;NDUFS5;HSPA9;ACAD9;COX19;NDUFB8;COX5A;UQCRH","secondary","RIN_covariate","day1_vs_control","Wald",4.85456787489783e-08,21098,0,7.84199425945034e-08
"REACTOME_AUTOPHAGY",0.000555213170209359,0.477270815362862,0.388278105068234,1.64047483388969,144,"MAP1LC3A;HSPA8;HSF1;TOMM40;LAMTOR1;MLST8;DYNLL1;VPS28;SQSTM1;MFN2;VPS37B;HSP90AB1;RPTOR;ATG4D;CHMP6;MVB12B;HSP90AA1;LAMTOR2;TSC2;VPS37C;AMBRA1;RHEB;CHMP2A;VIM;PGAM5;PARK7;UBAP1;TOMM22;TUBB3;VDAC1;LAMTOR4;DYNLL2;UBE2L3;UBB;UBA52;LAMTOR5;PINK1","secondary","RIN_covariate","day1_vs_control","Wald",0.000801974579191296,21098,0,0.00174677981233459
"REACTOME_MITOPHAGY",0.00753592709428672,0.220823464091113,0.499719387737037,1.64820640101067,35,"MAP1LC3A;TOMM40;SQSTM1;MFN2;PGAM5;TOMM22;VDAC1;UBE2L3;UBB;UBA52;PINK1;UBE2N;UBC;CSNK2A2","secondary","RIN_covariate","day1_vs_control","Wald",0.00979670522257273,21098,0,0.017583829886669
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0598096964204803,0.0876971923285634,-0.450596154628335,-1.43753053514545,25,"HERPUD1;ASNS;CEBPB;EXOSC8;CCL2;ATF4;DDIT3;DCP2;NFYB;CEBPG","secondary","RIN_covariate","day1_vs_control","Wald",0.0647938377888536,21098,0,0.114182147711826
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.256844380403458,0.0353832014498495,0.383186546424059,1.15906047487801,24,"BDNF;HRAS;FRS3;KRAS;GRB2;CDK5R1;CDK5;NRAS","secondary","RIN_covariate","day1_vs_control","Wald",0.256844380403458,21098,0,0.359582132564841
"HALLMARK_FATTY_ACID_METABOLISM",0.000462037413379917,0.49849310876659,0.388928953913977,1.63510328514869,139,"ODC1;ALDOA;TP53INP2;MGLL;NTHL1;GAD2;MDH2;HSD17B10;NCAPH2;GCDH;S100A10;ACO2;ACAA1;YWHAH;ECHS1;GPD1;PDHA1;HSP90AA1;GSTZ1;GRHPR;ADSL;ME1;RAP1GDS1;PCBD1;SMS;PTS;ECI1;BLVRA;IDH3B;CBR1;HSPH1;ECH1;ACOT8;UROS;UBE2L6;GPD2;SDHC;CRAT;ENO2;IDH3G;UROD","secondary","RIN_covariate","day1_vs_control","Wald",0.000750810796742366,21098,0,0.00174677981233459
"HALLMARK_DNA_REPAIR",5.65816313160003e-08,0.719512826338911,0.482940756397834,2.03897306448458,143,"POLR2E;GPX4;EDF1;GUK1;ALYREF;ITPA;ADRM1;POLR2I;VPS28;VPS37B;TARBP2;POLR2F;MPG;TP53;IMPDH2;SUPT5H;RFC3;AK1;SAC3D1;HPRT1;TAF10;SNAPC4;NME3;TAF6;BCAP31;COX17;NME1;MRPL40;NELFB;APRT;POLR2A;RFC2;UMPS;POLR2J;NT5C;POLE4;ELL;HCLS1;GTF3C5;POLR2G;ERCC2;GTF2F1;POLR2C;RPA2;POLR3C;POM121;RAD51;ZNF707;DGCR8;DDB1;VPS37D;POLR2D;DGUOK;POLH;POLD1;PNP;GTF2A2;TSG101;USP11;TAF13;CLP1;NFX1;SSRP1;BRF2","exploratory","RIN_covariate","day1_vs_control","Wald",2.45187069036001e-07,21098,0,3.09566566898495e-07
"REACTOME_TELOMERE_MAINTENANCE",0.000193723223198531,0.518848077743792,0.510817406444699,1.88637089479345,62,"POLR2E;POLR2I;RUVBL2;POLR2L;NHP2;POLR2F;ACD;RFC3;NOP10;DAXX;POLR2A;CHTF8;RFC2;RUVBL1;POLR2J;POLD2;TINF2;TERF2;POLR2G;POLR2C;RPA2;DSCC1;CCNA1","exploratory","RIN_covariate","day1_vs_control","Wald",0.00050368038031618,21098,0,0.000387446446397062
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","RIN_covariate","day1_vs_control","Wald",,21098,0,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",5.144198890086e-15,0.996986217533181,0.593052635557327,2.16535448170102,182,"NDUFB7;SLC25A6;GPX4;ATP6V0C;CYC1;COX8A;TIMM13;CYB5R3;NDUFS8;NDUFV1;SLC25A11;ETFB;ECH1;ATP6V1F;IDH2;IDH3G;NDUFA3;BAX;RHOT2;POR;ATP6V0B;UQCRC1;COX4I1;NDUFS6;HSD17B10;COX5B;NDUFS7;PHB2;COX6B1;ACAA1;ECHS1;OGDH;MDH2;ACO2;UQCR10;UQCR11;GPI;POLR2F;NDUFA2;MFN2;ATP6AP1;NDUFS3;ECI1;NDUFA8;TIMM10;MRPS12;IDH3B;TIMM50;MRPS11;MRPL11;NDUFB2;SDHA;SURF1;TIMM8B;MRPS15;TOMM22;PMPCA;COX6A1;SLC25A5;COX7C;GRPEL1;UQCRQ;TCIRG1;COX10;NDUFA1;COX17;GOT2;NDUFB8;HTRA2;SLC25A4;UQCRH;NDUFA9;NDUFB6;UQCRFS1;ALAS1;NDUFB4;NDUFAB1;COX5A;ATP6V1E1;LDHA;SDHC;COX7A2;NDUFS4;NQO2;SDHB;HADHA;COX6C;IMMT;MGST3;NDUFA6;ATP6V1H;MRPL34;FH;NDUFS2;DLST;LDHB;ATP6V1G1;PHYH;CS;UQCRC2;AIFM1;VDAC1;PDHB;COX7A2L;MRPL15;COX7B","primary","RIN_covariate","day3_vs_control","Wald",6.6874585571118e-14,21098,0,3.8581491675645e-14
"HALLMARK_GLYCOLYSIS",0.000831382600633903,0.477270815362862,0.415103454471021,1.51676791995657,184,"ALDOA;DPYSL4;AGRN;GPC1;PGLS;B4GALT2;PC;CHPF;CACNA1H;B3GAT3;B4GALT7;PKM;RBCK1;MED24;G6PD;TPI1;B3GALT6;ENO1;PYGB;MDH2;TALDO1;SDC3;SLC25A10;B3GAT1;GALE;QSOX1;ENO2;PFKP;CLN6;SDC1;CAPN5;EFNA3;GYS1;NSDHL;IDUA;MPI;PGAM1;GALK1;ARTN;GAL3ST1;PSMC4;FKBP4;PLOD1;CHST1;ALG1;POLR3K;XYLT2;CHST12;HAX1;LHPP;PPIA;CHST2;GOT2;SOD1;STMN1;HDLBP;MIF;TXN;AKR1A1;PRPS1;LDHA;PGK1;SDHC","primary","RIN_covariate","day3_vs_control","Wald",0.00135099672603009,21098,0,0.00178153414421551
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2.46456764816745e-06,0.627256739718528,0.65927459055761,2.03161773533085,42,"GPX4;PRDX2;STK25;ERCC2;SBNO2;G6PD;HMOX2;FTL;CDKN2D;TXNRD2;ATOX1;PFKP;EGLN2;MSRA;SOD1;PDLIM1;TXN;NDUFB4;ABCC1;NQO1;NDUFA6;NDUFS2;PRDX1","primary","RIN_covariate","day3_vs_control","Wald",6.40787588523536e-06,21098,0,1.23228382408372e-05
"HALLMARK_MTORC1_SIGNALING",0.231867444768654,0.0269727730438533,0.307111352507262,1.12442026251132,189,"ALDOA;CORO1A;TOMM40;RRP9;TM7SF2;GAPDH;PFKL;FKBP2;DDX39A;G6PD;TPI1;SQSTM1;ENO1;PDAP1;PSMB5;GPI;MCM2;TUBG1;CYP51A1;CALR;FADS2;MAP2K3;NFYC;DHCR7;STIP1;EBP;SLC2A1;ABCF2;ACLY;TMEM97;NFKBIB;PSMC4;CCNF;CYB5B;PSMD13;DHCR24;PIK3R3;PPP1R15A;YKT6;LGMN;SLC7A5;PPIA;CDC25A;GBE1;PSME3;LDLR;QDPR;NMT1;RPA1;HMBS;LDHA;FDXR;PGK1","primary","RIN_covariate","day3_vs_control","Wald",0.231867444768654,21098,0,0.289834305960817
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00439535670010143,0.232056818075608,0.448304621918025,1.54661972084686,96,"ARHGDIA;ECSIT;HRAS;PPP1CA;AKT1;TSC2;PIN1;TRAF2;AP2M1;RPTOR;SQSTM1;MKNK2;PFN1;PAK4;CFL1;AKT1S1;CALR;MAP2K3;SLC2A1;RPS6KA1;NFKBIB;ARF1;PIK3R3;MAPKAP1;CDK4;GRB2","primary","RIN_covariate","day3_vs_control","Wald",0.00634884856681318,21098,0,0.00824129381269018
