"symbol","statistic"
"TMIE",4.06799500756129
"SLC4A3",4.06624685106754
"STX4",4.06422332127065
"TOM1",4.06397912759478
"NTMT1",4.06143524374416
"KCTD17",4.05973643426995
"BARHL2",4.05913126129305
"ITPA",4.05855184028132
"RRP12",4.05802341988625
"SURF2",4.05530143904654
"ATAD3A",4.04443732135363
"CSRP1",4.04333982773566
"TMEM141",4.04249240963507
"PRDX2",4.04019027968756
"MLLT1",4.03733025986603
"GCAT",4.03238490776211
"SPRY4",4.02976415045084
"CLIC1",4.02853001701498
"CDC37",4.02650831492482
"ELOF1",4.02605886227637
"DEF6",4.02563251096353
"SDSL",4.02428080668031
"AURKAIP1",4.01943716252808
"VAMP2",4.01862832912829
"MED29",4.01323207534902
"SBNO2",4.01205375907814
"SNRPB",4.01125625120946
"FKBP2",4.01077507848049
"MSRB1",3.99945389968215
"BAIAP3",3.99366300505233
"HSF1",3.99062765740906
"DDN",3.98956466772612
"ALYREF",3.98941589227962
"SSNA1",3.98726919501494
"TAGLN",3.97808727643806
"SUV39H1",3.97755850285737
"COX8A",3.97541759215565
"PDXP",3.97438632603051
"RNH1",3.97385444279919
"SBF1",3.96831262643087
"FLOT2",3.9667381064687
"NACAD",3.96577395110978
"RP11-410N8.3",3.96395562686808
"PPP1R15A",3.96237800024887
"RGMA",3.96148703050094
"PPP1R16A",3.9587695000646
"PSMB3",3.95737928789055
"TIMM13",3.95323797973462
"STMN3",3.94826417554699
"SH3GL1",3.94025712639382
"FAM211B",3.93911071619382
"ENO1",3.93810032418597
"AC092171.4",3.93792922461308
"TP53INP2",3.9374735750194
"EPN1",3.93690360327466
"SQSTM1",3.93416114101853
"CKB",3.93301834162336
"PRKCZ",3.92906996470146
"STIP1",3.92832632387006
"POLRMT",3.92759810064084
"DVL1",3.92533425870685
"GPSM1",3.9223236470613
"GSTP1",3.91909318377685
"PHPT1",3.91501236706292
"TACC3",3.91007746260631
"SCAF1",3.90675658639
"PHB",3.90594172804942
"CLPP",3.90109121088538
"ESRRA",3.89976981686837
"FAM50A",3.89957249959658
"FSCN1",3.89876719751556
"PRADC1",3.89758590528093
"TRAPPC9",3.89609940802303
"JOSD2",3.89111539176486
"ZNF784",3.89089577620056
"BTBD2",3.8899634456331
"NDUFS6",3.8890788861397
"ATP6V0E2-AS1",3.8888564704005
"RAC3",3.88601363626545
